business_id,useful,latitude,longitude,stars_y,is_open,RestaurantsPriceRange,RestaurantsTakeOut,RestaurantsDelivery,WiFi,Trendy,Hipster,Upscale,Touristy,Free Parking,Regions,compound,comp_score
CinrOH8rMB2hEvPY_iFOHA,2.0,40.1414879,-74.9846616,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.4019,4.0
CjkxTRergWcYWb4SVW3gxw,0.0,28.20766,-82.740475,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.93665,5.0
CraVVOWt3BRFDC9T7aupAw,3.0,35.979678,-86.562237,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8644,0.0
Crwv3yAmCFweHFKQJJez5w,0.0,29.9633359,-90.0576356,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.659,4.0
CxoRg-ZcXdpqXWmUJliYog,0.0,28.3316185901,-82.6584090292,2.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7418,4.0
D392vqhMjDPkHw1U8p66Uw,3.0,39.7380955,-75.565708,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2225,3.0
D4AJVjAiJULF04BjN7bhiA,0.0,39.948831,-75.1740669,3.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9095,5.0
D7Os2-9ApTGmNyzidqfwGA,0.0,29.9550178,-90.0709905,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9739,5.0
D7z_V6E8cxXghSRcHAmUPg,1.0,32.149473,-110.9781864,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9186,5.0
D9p7-HsY9llYP3BaCVg4DA,0.0,27.723416,-82.739291,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.956,5.0
DGvkU7CkdBs6lNbncQmF3A,3.0,40.0110062,-75.189062,3.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9871,5.0
DK7buvGqeO9p3L7F7JiaGg,0.0,40.1268066,-75.4063732,2.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.8861,0.0
DOl21AqtT74dUZ3kvXNNcA,0.0,39.9415201345,-75.1509702725,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9715,5.0
DOydgEG9DzmM74QSz4btFA,0.5,39.9564086,-86.0117188,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.7927,0.5
DRnvSL_I8MLuTLhl6O4JBQ,1.0,39.9299503,-75.162894,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9661,5.0
Derr7dcpu_BRwl8OwGQtyg,0.0,39.960644,-75.189224,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.35729999999999995,3.0
DrRnV4gN7tkdrgBmG6Y7OA,0.0,39.8127092,-74.986529,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.1531,2.0
DsKzHnkLKnxZTVsFpts4oA,0.0,39.9492805,-75.1489288,3.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.8648,5.0
DszOO6k_s2wuGhTw2AsUdA,1.0,38.601598,-89.987977,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.93475,5.0
Dtuf4vD0znzwJW9vk3iTNw,0.0,39.8887246,-86.1212129,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9389,5.0
DuPRwh_pNsp4LkbICuF3Ig,0.0,36.1521699178,-86.7949049082,3.5,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9320999999999999,5.0
DvkSkF83xDONjkNIoEPRnQ,0.0,36.1744211,-86.7602763,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.90385,5.0
DytKODMqcvQ7MWA0NN2uNw,3.0,39.9713575331,-75.127588677,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8605,5.0
DzpaiMQnB_sNhZPrgdvKHg,0.0,34.41195,-119.857433,3.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.893,5.0
E-4t5Hoon6aVFTWDPz26fQ,1.0,39.8687947,-86.1407129,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.92205,5.0
E-DcL1u330qwvoxXhipmUQ,5.0,39.9388315986,-75.1579846257,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.8981,0.0
E3xBC7Bb6KRlZeqcY3bWtA,0.0,36.1084621,-86.8164366,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6192,4.0
EBn3U4mpnIRLIy2lKuilRQ,1.5,36.1119137436,-86.766502,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05740000000000001,2.5
EFPLTyrqx_x_6GVaDU5Mtw,1.0,27.9367861,-82.3150592,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9508,5.0
EIlFs8kybcG-l60GJjNUIA,0.0,28.0420037,-82.6746125,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8112,0.0
EImGEwaos0pIqyye1u6OSA,4.5,28.089266,-82.740484,3.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.91615,5.0
EP2jFD3aGoSBCWb7irY5-w,0.0,28.048786,-82.3927705,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7592,5.0
EP8aZWRSxrGgpp86cpXFuw,1.0,43.691703,-116.351951,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.87815,5.0
EQ-TZ2eeD_E0BHuvoaeG5Q,1.0,39.7591692208,-86.146494347,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.9512,5.0
EROSyhoWNCUH53NrDrsHgQ,2.0,39.713166,-75.646243,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7955,5.0
ERl6OCSEIFBOqfjai_jIUg,2.0,32.25642,-110.97746,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43525,3.5
EZuIzN2oAdZt-dkbdwH0pw,0.0,43.6204010336,-116.3383125233,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8579,5.0
EaTbY8HFwwF7i3SjVbHGYw,2.0,34.4373228188,-119.6313193337,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99275,5.0
Edg22x3CZkIv0GUib2oEFA,0.0,29.9486236188,-90.1312502816,3.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9824,5.0
EjFp57Nd4bVgb5GNn-XnuA,0.0,27.9969683,-82.5701668,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8883,5.0
EjwrtCJDCZBUS_uTvpHMSw,0.0,39.8113901,-75.0676368,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9601,5.0
Ey0t4U6yqtxCeMaGPf7GcA,0.0,34.440696,-119.732304,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9108,5.0
EyBlARgBUFBu6ZYS9wENyg,0.0,38.6015047,-90.4420897712,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9184,5.0
EyoGUM01HS9kemQcnTRLIw,3.0,53.545705,-113.502599,4.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9974,5.0
F-vfI049swuwDR7HMOW1Fg,0.0,39.927974,-86.018796,3.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9719,5.0
F0AAzMdhv2RyjwHVned5bQ,0.0,38.7952860404,-90.3255335,4.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9432,5.0
F1xE--Gb4rNFAwHkNkV31A,1.0,39.507188,-119.859367,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7476499999999999,4.5
F5suXzCkLLgHw99dhzXn8g,0.0,53.4528587535,-113.5622261074,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8316,5.0
F87os-6oNyUAEeGxQJKFkw,2.0,53.5427738,-113.4834765,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9919,5.0
FHNIvNgh3fS7VZQq2Y3dsA,0.0,39.9467949,-75.1577025,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.9694,5.0
FKrP06TDAKtxNG1vrRQcQQ,0.0,39.9419525,-75.1505858,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.7625,5.0
FRYkg_JvsWU9xIXZsEZcVA,3.0,29.9333877563,-90.079498291,3.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9624,0.0
FYw5uf26ry8-MuPKD10z0Q,0.0,39.4920598234,-119.8060837054,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8819999999999999,5.0
FZCj995CEL2G-JTiLC3Azw,0.0,39.80109,-86.15661,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.975,5.0
F_wIC6i5y4zdQyp99R7PdQ,0.5,39.7723413,-86.0279803,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9907,5.0
Fbq_tc6W5uNmQNrInXpd5w,0.0,38.6204937228,-90.5252278585,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9623,5.0
FnEkr6LzjuGsg93Z7fkl7Q,0.0,39.954395,-75.169849,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.7099,1.0
FtkYGVPVCRuuhQhYJBSVQw,0.0,30.0083429,-90.0644403,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7677499999999999,4.5
FxmQQutiIzlH40hUQmfEVA,0.0,39.7664604,-75.1439517,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4691,4.0
G6kRQylkjNNE-yUXM2muBg,0.5,27.9382531,-82.2973831,4.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.86955,5.0
G6qbByoO3QE-rft_1J94eQ,0.0,38.752078,-90.426527,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.985,0.0
G9JqaURDTC_pSzji0bytwA,0.0,29.958496,-90.0652404,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9611,5.0
GApqfwJMxg4t2tk3K2PpMw,0.0,28.0870493,-82.5048328,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9606,5.0
GBTPC53ZrG1ZBY3DT8Mbcw,0.0,29.9507416316,-90.0704155423,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9427,5.0
GGR4s8VPvTND6mGUfiGQSg,2.0,29.9630419,-90.2230101,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9638,5.0
GMsGB-hppzbYWyCYIM8xvA,0.5,32.3565544,-111.0952546,4.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.97815,5.0
GOSVLhjUT6TnrPhkkmDOpw,0.0,39.969939,-75.163026,4.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.9688,5.0
GUNpbcLvHZLE3NpOifjNUQ,0.0,39.9519011,-75.175709,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.967,5.0
GZDkhotwnmGlpYUKxAwobw,0.0,30.048176,-89.9622058,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9826,5.0
Gf1EboxqdJ9SPsVJur93Cw,1.0,39.7797445,-86.1728502,2.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.8515,0.0
GgcvRnt5_z3NEC0D6vNncQ,0.5,34.424829,-119.706032,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9151,5.0
GqUv8rF5h3ZZFfj7S9tgyQ,0.0,40.0735889,-75.43014,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8556,5.0
Gscb04_HRI-p_J2ABHVILA,0.0,36.165644,-86.515302,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9174500000000001,5.0
GtfM73QC1y4_j8ghKPSt_w,0.0,29.8873974,-90.0557048,2.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7003,4.0
Gu51tyVD55Yov3utUcGt_g,0.0,40.0891152,-75.0930323,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.7717,0.0
GvRA736fSqNZPe_OJRCt-w,0.0,36.1524547,-86.7923114,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9511,5.0
H-1qpp_77KggOAr9htUrEw,0.0,34.421378,-119.644135,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9642,5.0
H1bbYNKgk6JF9pKcBXyDXw,2.0,39.9368076081,-74.9681514781,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.4389,1.0
H2nFgEFitRk7ltE8IRH0xA,0.5,27.944918,-82.523213,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.741,4.5
H3JjbID9Zhukpqr9uupHAA,0.0,36.1366299,-86.8004366,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8704,5.0
H3p3b8nbB3OtIfQyQGKDkg,0.0,40.228034,-74.709329,4.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9636,5.0
HA-X-YkTt9K7c-fkhE-g4Q,0.0,40.310469,-75.1288907,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8424,5.0
HCbJPXWXvwN-C7XfmVy3gA,0.0,39.7664200969,-86.1592453161,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9153,5.0
HJNRlG5nM4Bxy97PmNNaTQ,0.0,40.2867500339,-75.3982785895,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9524,5.0
HKLFG2qKkd5X1IyfwYlYqQ,0.0,29.9320808,-90.0030653,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9317500000000001,5.0
HQ-C47_Xi5it1KzwEc0u0A,0.0,34.4170059325,-119.6960398541,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7958000000000001,5.0
HSyOKS1cbfNWFoRCARNfcw,0.5,39.8307321,-86.1224332,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.76685,4.5
HTqXI5S2XcSlh_ylx9sE6g,0.0,39.9530477103,-75.1590135265,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8746,5.0
HVRr4sb4taskrD9eQtrJEg,0.0,39.6358334138,-86.1190251046,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.4659,1.0
HYK6JACOzRHk2XHUjbyJ6A,1.0,28.0494469,-82.6958103,2.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6623,4.0
Hb8bZ1xfIbmMfiMC-LTKOA,0.5,40.017955,-75.311654,3.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8745,5.0
HbZDCqcp3wWEJ21M9sfTXw,0.5,28.2828536,-82.6975165,4.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9749,5.0
HcEOK1WiOpHvhZtp7PkRmg,1.0,36.1539331,-86.7810165,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7845,5.0
HfOLOAYMKNUer3eXXTLHew,0.0,39.9985455,-75.5667973,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9833,5.0
HjLYCBxJti8V-hsP_yVZ3w,1.0,43.6161949628,-116.2027077,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9666,5.0
HlSve6o5TAXbl4UDwCfcFw,0.0,36.0785444,-86.9531191,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9394,5.0
Hp3Ony7yW60VPuWHQFIIHA,1.0,29.963974,-90.0426042,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3724,4.0
HrIbP2-jdRJAU92yqyDmyw,0.0,39.911312,-75.300349,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.114,2.0
I13c2-Yo7hn2BKwCI81HSQ,0.0,38.59159,-90.29389,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9407,5.0
I1h0GRYp86eX-XqwVXsSGA,0.0,28.0322261,-82.4189253,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9059999999999999,5.0
I2CxrvM0BGH1svfxqGGD2g,0.0,36.1226231735,-86.7761365195,3.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9787,5.0
I2Yt74AzSQFfyQqgN7PSEg,0.0,39.9153605,-86.1084079,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9409,5.0
I2xoIjcjxQHRg4-5msu8tg,3.0,40.3636448,-74.9508796,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9692,5.0
I5KZm-NnxYeEQsmp6nK5_w,0.0,39.9698623,-75.1439919,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9215,5.0
I6L0Zxi5Ww0zEWSAVgngeQ,0.0,29.955845,-90.0684361,3.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9523,5.0
ICqgjbOpBD9SUtE5PQC9sA,0.0,27.769373,-82.767551,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9653,5.0
IDtLPgUrqorrpqSLdfMhZQ,0.0,34.4144445,-119.6906718,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9168,5.0
IHd8_cnLZe5oILE_oKy-5g,0.0,32.1518225651,-110.7350504771,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4678,4.0
INWHqjudS0vDcVKlHyz69A,1.0,39.9450734454,-75.3244363344,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8687,5.0
IS0B5nLJPluVT8NwGgospA,0.0,38.5965175492,-89.9841942417,2.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9591,5.0
ISBBeqLeERHiKfqa7PZkuA,3.0,53.51766,-113.490226,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9909,5.0
IYlUaKC9nICjiWdk-ShPlg,0.0,39.976614,-86.130124,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.80785,5.0
IZmCSGeXLCB-Y2UvJrvr-A,0.0,29.9386502,-90.0761769,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9621500000000001,5.0
IZv79jZv6el1sBHrG7426g,0.0,38.6017712,-90.4475467,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9734,5.0
IbndcMURguByburM72o3SA,2.0,40.2285432,-74.9370146,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9493,5.0
Ifw5wqcChnL4zBigtR7NKA,0.0,34.4372887,-119.8304029,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6718,4.0
IwqFmo-RJs15WvA8PVHFnA,0.0,43.6079160867,-116.2129873037,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9643,5.0
J-ciDDEdIHMcChGIyKZnOg,0.0,39.970468014,-75.1345396622,4.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.9777,5.0
J3sbnmR2lgGccg8rjYPzzA,0.0,36.0394307,-86.7423839,4.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9704,5.0
JF7iyI3wA_AKi_iXOKi0Qw,1.0,40.008645,-75.288802,3.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9623,5.0
JI3-QZwm6vihIFBcekgyaA,1.0,53.5393127726,-113.5046482086,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9976,5.0
JOvNunKJlWhwJRwLmUR9ZA,0.0,27.7745220251,-82.6327141048,3.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9828,5.0
JQz0_R70G3bjQ5dRqrhxKQ,0.0,27.9438404,-82.7994923,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.94235,5.0
JRoY9Mx2LghIki2Uo1SOJA,0.0,38.5137923,-89.9805554,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8974,5.0
JYDd5sgn18DqDnTnq_tBRQ,0.0,39.5885582,-119.7254333,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7806,5.0
Jc6MxMyCLp4DMfN4C1t1aQ,0.0,27.863139,-82.6384169,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6285,4.0
JgpnXv_0XhV3SfbfB50nxw,0.0,27.9605142,-82.506127,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.979,5.0
JhrvtLpCEQcYrZLbb6CZGw,0.5,36.157609,-86.7838239,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5367,4.0
JomDoQafikclSVVCPkWjnA,0.0,39.94796,-75.22198,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.90635,5.0
JroMBSRiVq1u8-KZVDZh7g,0.0,38.592301,-90.270873,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8858,5.0
JszJI2Ewenggj8zh1o3B-Q,0.5,38.4643042509,-90.5275982246,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.94415,5.0
JuiFuyPw2yjWiPpi3HXJ0Q,0.0,27.9902354,-82.1211235,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8501,5.0
JvawJ9bSr22xn4R9oLvl_w,0.0,29.9555269925,-90.0681538393,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9462,5.0
Jvmj49D0GGnvCpjN0LXqEg,0.0,27.9654261,-82.796093,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85785,5.0
Jx2AoB_IQOUrZ3s6fdAUSA,0.0,28.0632446,-82.5503918,4.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8718,5.0
Jy1Cu7KvaVlYCyze8-3krQ,0.0,38.7771868,-90.4832003,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.5017,1.0
K4TlU26IH19tM_VvTMnpyg,5.0,29.9208686,-90.0997285,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9964,5.0
K51bVqlGcpTMDK3-SDkBeQ,0.0,36.1457641,-86.6682195,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5619000000000001,4.0
K5ffo0hkwhG33BDNQrJF6A,0.5,40.3072739,-75.1299259,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9437,5.0
K8b2MQ5Az59-nzvqUfjJEQ,1.0,39.944935,-75.1606759,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9636,5.0
KAk07Tbv0UsoY-s7RYfepg,2.0,32.2210111,-110.8955944,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8834,5.0
KBsLYznLfnJEY3RIBUZe0Q,0.0,39.4785657157,-119.7867159918,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9704,5.0
KDSNlPbYpO2SZ0NO4a2BbQ,1.0,39.9721364,-86.1510155,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.8946,0.0
